SMILES,Mutagenicity
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,active
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,active
CC(=C)C(=O)OCC(Br)CBr,active
CN(C)CCNC(=O)C3=C2C=C1C=CC=CC1=NC2=CC=C3,active
NC1=CC=C(C=C1)C=CC2=CC(=CC=C2)N,active
CC1=CC=C(C=C1)C=CC2=CC=C(C=C2)[N+]([O-])=O,active
CCCCOC3=NC2=C(C1=CC=C(C=C1N=C2C=C3)Cl)NCCCN(CC)CCCl,active
OCC=CCl,active
OCC(O)C(O)C(O)C(O)C1SCCN1N=O,active
C1OC1COC2=NSC3=CC=CC=C23,active
C1OC1COC2=CC=C(C=C2)CC3=CC=CC=C3,active
CN(CCC#N)C1=CC=C(C=C1)N=NC2=CC=CC=C2,active
[O-][N+](=O)C1=CC(=C(C(=C1)[N+]([O-])=O)NC2=C(C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,active
C5CC1=C(C2=CC=C3C=CC=C4C=CC(=C1)C2=C34)C=C5,active
CCCCOC1=CC=C(C=C1)N=O,active
CC(C)(C)OCC1CO1,active
OC6C=CC5=C3C1=CC=CC=C1C4=CC2=CC=CC=C2C(=C34)C=C5C6O,active
CC1=CC4=C(C=C1)C3=CC2=CC=CC=C2C=C3C=C4,active
[O-][N+](=O)C3=CC=C2[NH]C1=CC=C(C=C1C2=C3)[N+]([O-])=O,active
NC1=C3C=CC=C4C=CC2=CC=CC(=C1)C2=C34,active
CCBr,active
C1COC1,active
[O-][N+](=O)C1=C3C=CC=C4C=CC2=CC=CC(=C1)C2=C34,active
C(CC1=CC=C(C=C1)C2=CC=CC=C2)C3CO3,active
ClC(=O)C1=CC(=CC=C1)Cl,active
CC(C)=CCC2=C1OC3=C(C(C1=C(C=C2)O)=O)C(=C4C(=C3)OC5OC=CC45O)O,active
COC1=CC=C(C=C1)[N+]([O-])=O,active
CC1(C)CC3=C(C1)C(C=O)C2(CC2(C)C3O)C=O,active
[O-][N+](=O)C2=CC1=NC3=C(N=C1C=C2)C(=CC=C3)[N+]([O-])=O,active
CC1=C(C=C(C=C1)N)N,active
OC(=O)C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,active
CNC2=C1C(C3=C(C(C1=C(C=C2)NCCO)=O)C=CC=C3)=O,active
[O-][N+](=O)C4=C3C1=CC=CC=C1C2=CC=CC5=C2C3=C(C=C4)C6OC56,active
COC2=NSC3=CC=C(OCC1CO1)C=C23,active
CCCC(=C)C=O,active
C1=CC3=C(C=C1)C2=CC5=C(N=C2C=C3)C4=CC=CC=C4C=C5,active
NC1=C(C=C(C=C1Br)[N+]([O-])=O)[N+]([O-])=O,active
OCC1CO1,active
ClC1=CC=C(C=C1)C=NN4N=NC2=C([NH]C3=CC=CC=C23)C4=O,active
O[N+]([O-])=C(Cl)Cl,active
NC(=O)CNC(=O)C=[N+]=[N-],active
OC2=C1C(C3=C(C(C1=CC=C2)=O)C=CC=C3)=O,active
CC1=C(C=C(C=C1)[N+]([O-])=O)N,active
CC1=NC(=CN=C1)C,active
NC3=C2C=C1C=CC=CC1=CC2=CC=C3,active
NC1=CC=C(C=C1)C2=CC(=C(C(=C2)Cl)N)Cl,active
BrCC(Br)COC(=O)C=C,active
O=NC1=CC=C(C=C1)SC2=CC=CC=C2,active
ClC(=O)C1=C(C=CC=C1)Cl,active
NC1=CC=C(C=C1)OC2=CC=CC=C2,active
O=CCCCC=O,active
COC2=CC=C1OC(=CC1=C2N(CCCl)CCCl)[N+]([O-])=O,active
C=CC(=O)OCC1CO1,active
[NH]1N=NC2=CC=CC=C12,active
OC3C=CC2=C(C1=CC=CC=C1C=C2C3O)[N+]([O-])=O,active
COC1=C(C=C(C=C1)CC2=C(N=C(N=C2)N)N)OC,active
CC(=O)NC3=C2C1=CC=CC=C1CC2=CC=C3,active
CC1(CO1)C2CO2,active
NC(=O)C1CO1,active
NC(=S)NN=C1C=CC(C=C1)=NN=C(N)N,active
ClC(C(Cl)=O)C1=CC=CC=C1,active
NC1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,active
[O-][N+](=O)C1=CC=C(O1)C=NN2CCOC2=O,active
[O-][N+](=O)C3=C2C=CC1=CC=CC4=C1C2=C(C=C3)C5OC45,active
[O-][N+](=O)C3=CC2=NC1=CC=C(C=C1N=C2C=C3)[N+]([O-])=O,active
NC2=C1N=C[N](C1=NC=N2)C3=CC=C(C=C3)[N+]([O-])=O,active
C1=CN=C(C=C1)C2=NC(=CC=C2)C3=NC=CC=C3,active
NC1=C(C=C(C=C1)C2=CC(=C(C=C2)N)Cl)Cl,active
C[N]3C2=CC=C1N=CC=CC1=C2N=C3[N+]([O-])=O,active
[O-][N+](=O)C1=CC=C(C=C1)C=CC2=CC(=CC=C2)[N+]([O-])=O,active
CC2=C1C=CC=CC1=C(C3=CC=CC=C23)CBr,active
NC1=CC=C(C=C1)C=C,active
CC1=C(C=CC(=C1)Cl)N,active
NC(CSC(Cl)=C(Cl)Cl)C(O)=O,active
OCC4=C2C1=CC=CC=C1C=CC2=C3C=CC=CC3=C4,active
NC2=NC1=CC=CC=C1C=C2,active
CCCCON=O,active
[O-][N+](=O)C1=CC=C(C=C1)Br,active
C[N]2C1=CC=CC=C1C(=C2C3=CC=CC=C3)N=NC4=[N+](C=CS4)C,active
CC1=C(C(=C(C(=C1)N)C)[N+]([O-])=O)N,active
OC1=CC3=C(C(=C1)O)C(=O)C2=C(C=CC=C2)C3=O,active
[O-][N+](=O)C1=CC3=C(C=C1)C2=CC(=CC=C2C(=C3)[N+]([O-])=O)[N+]([O-])=O,active
OCC3=C2C1=CC=CC=C1C=CC2=C(C4=CC=CC=C34)COS(O)(=O)=O,active
ClP(=O)(N1CCOC1=O)N2CCOC2=O,active
[O-][N+](=O)C1=CC3=C(C=C1)C2=CC=C(C=C2C3)[N+]([O-])=O,active
OCCCCCl,active
CC1=C(C=C(C=C1[N+]([O-])=O)N)[N+]([O-])=O,active
CC(C)CON=O,active
ClC2=C1C=CC=CC1=NC=C2,active
[O-][N+](=O)C3=CC2=NC1=CC(=CC=C1N=C2C=C3)[N+]([O-])=O,active
C1=C2C=CC3=CC=C4C=CC5=CC=C6C=CC(=C1)C7=C2C3=C4C5=C67,active
NC(CS)C(=O)NCC(O)=O,active
[O-][N+](=O)C1=CC(=CC=C1)C=O,active
C[N]1C(=NC2=NC=C(C=C12)C3=CC=CC=C3)NO,active
[O-][N+](=O)C5=CC=C4C3=C2C(=CC1=CC=CC=C1C2=CC=C3)C4=C5,active
OS(=O)(=O)C1=CC3=C(C=C1)C(=O)C2=C(C=CC=C2C3=O)[N+]([O-])=O,active
ClCCNCCCl,active
BrCC1=C4C(=CC2=CC=CC=C12)C3=CC=CC=C3C=C4,active
CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,active
CC(=O)NC1=CC=C(C=C1)C(=O)CCl,active
CC3=C2[NH]C1=CC=C(N)C=C1C2=C(C)C4=CN=CC=C34,active
NC1=CC=C(C=C1)SC2=CC=C(C=C2)N,active
COC4=CC3=C1N=CC=C2C=C(C(C(=C12)C(=C3C=C4)O)=O)OC,active
CC1(C)CC(N)CC(C)(C)N1O,active
ClCC2=C1C=CC=CC1=CC3=CC=CC=C23,active
[O-][N+](=O)C4=C2C=CC=C3C1=C(C=CC=C1C(=C23)C=C4)[N+]([O-])=O,active
COC5=C2[C]1=C(C=C(C1=C(OC2=C4C3C=COC3OC4=C5)O)O)O,active
CCOC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
COCC(O)C[N]1C=C(N=C1Cl)[N+]([O-])=O,active
ClC1=CC=C(C=C1)CCC2CO2,active
O=C2OC1=C(C=CC=C1)C=C2,active
CC(O)C1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,active
C1=CC2=CC=C3C=NC=C4C=CC(=C1)C2=C34,active
CC2=C1C=CC=CC1=C(C3=CC=CC=C23)CCl,active
OC5=CC4=C2C=C1C=CC=CC1=CC2=C3C=CC=CC3=C4C=C5,active
[O-][N+](=O)C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,active
CC(Br)C(N)=O,active
[O-][N+](=O)C3=C2C(C(C1=CC=CC4=C1C2=C(C=C3)C=C4)=O)=O,active
C[N]1C(=NC2=C1C=CC3=NC(=CN=C23)C)N,active
NC4=C2C1=CC=CC=C1C3=CC=CC(=C23)C=C4,active
C[N]2C=C1C=CC(=CC1=N2)[N+]([O-])=O,active
[O-][N+](=O)C1=CC=C(O1)C=NN2CCNC2=O,active
O=C3C2=C(C1=CC=CC=C1C=C2)C4=C3C=CC5=C4C=CC=C5,active
OC2=C1N=CC=CC1=C(C=C2)S(O)(=O)=O,active
OC1=CC3=C(C=C1)OC2=C(C(=CC(=C2)O)O)C3=O,active
CN(CCCC(=O)C1=CN=CC=C1)N=O,active
CN(C)C3CC2=C1C(=CC=CC1=CC=C2)C3,active
CC4=C3C2=CC=C1C=CC=CC1=C2C=CC3=CC=C4,active
CCN(N=O)C(N)=O,active
CN(C)C1=CC=C(C=C1)N=NC3=CC=C2[NH]N=CC2=C3,active
CC1=C(C=CC=C1)C2=CC(=C(C=C2)N)C,active
C1OC1COC3=C2SN=CC2=CC=C3,active
ONC1=CC=C(C=C1)[N+]([O-])=O,active
COC1=C(C=C(C(=C1)N)[N+]([O-])=O)N,active
CN(C)C(=O)N(C)C=O,active
ClC(Cl)C(C=O)=C(Cl)Cl,active
NC1=CC(=CC=C1)N,active
CC4=CC3=C(C2=CC=C1C=CC=CC1=C2N=C3C(=C4)C)C,active
CC(=O)NC1=C(C=C(C=C1)CC2=CC(=C(C=C2)N)Cl)Cl,active
CC(=O)NC1=CC=C(C=C1)NC2=CC=C(C=C2)[N+]([O-])=O,active
[O-][N+](=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)N=C=S,active
CC1=CC=C(C=C1)N(CCO)CCO,active
CC1=CC=C(C=C1)C=CC2=CC=C(C=C2)N,active
[O-][N+](=O)C2=C3C=CC4=CC=C(C5=C1CCCCC1=C(C=C2)C3=C45)[N+]([O-])=O,active
CC(=O)OCC1=CC=CO1,active
NC1=C(C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O)O,active
NC3=C2C(=C1C=CC=CC1=C(C2=C(C=C3)N)O)O,active
CC(=O)C1=CC=CO1,active
CN(N=O)C(N)=O,active
C1C5=C4C3=C1C=C2C=CC=CC2=C3C=CC4=CC=C5,active
[O-][N+](=O)C1=CC3=C(C=C1)OC2=C(C=C(C=C2)[N+]([O-])=O)O3,active
OC(=O)C1=C(C(=C(O1)[N+]([O-])=O)C2=CC=CC=C2)C3=CC=CC=C3,active
CC4=C(C=C3C(=C2C=CC1=CC=CC=C1C2=NC3=C4)C)C,active
NC2=C1[NH]C=NC1=NC(=N2)C3=CC=C(C=C3)[N+]([O-])=O,active
BrCC(Br)C=O,active
[O-][N+](=O)C2=C1C=CC=CC1=CC3=CC=CC=C23,active
OC1=CC=C(C=C1)C2=CC=CC=C2,active
CC(=O)C=CC1=CC=CC=C1,active
CC2=C4C1=CC=CC=C1C=C5C=CC3=CC=CC(=C2)C3=C45,active
CC1=CC=C(C=C1)N(N)C2=CC=C(C=C2)C,active
COC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,active
CC1=C4C(=CC=C1)C3=CC2=CC=CC=C2C=C3C=C4,active
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,active
C2=CC1=CC4=C(C=C1C=C2)C3=CN=CC=C3C=C4,active
O=S1(=O)CCCO1,active
CNC(=O)NOC(=O)NC,active
OC1=CC4=C(C=C1)C5=C2C=CC=CC2=CC6=C3C=CC=CC3=CC4=C56,active
COC2=C1C(C5=C(OC1=CC4=C2C3C=COC3O4)C(=CC=C5O)CCC(C)(C)O)=O,active
[O-][N+](=O)C4=C3C1=CC=CC2=CC=CC(=C12)C3=CC=C4,active
CC3=C1C4=C(C=CC1=C2C=CC=CC2=C3)C(O)C(O)C5OC45,active
NC2=CC1=CC=CC=C1N=C2,active
CC4=CC3=C2C=C1C=CC=CC1=CC2=CC=C3C=C4,active
ClCBr,active
ClC(Cl)(Cl)C1CO1,active
[O-][N+](=O)C1=CC(=C(C=C1)C=O)[N+]([O-])=O,active
CC(C)=CCOC2=C1OC=CC1=CC3=C2OC(C=C3)=O,active
CC1CC(=O)O1,active
OCC1=C(C3=C(C=C1O)C(=O)C2=C(C=CC=C2)C3=O)O,active
[O-][N+](=O)C1=C3C(=CC=C1)C2=C(C=CC=C2C(=C3)[N+]([O-])=O)[N+]([O-])=O,active
CCC(C)COC(=O)C=CC1=CC=C(C=C1)N=CC2=CC=C(C=C2)OC,active
C3=CC2=CC1=CC=CC=C1C=C2C=C3,active
CCCC(=O)C1=C(C=C(C(=C1)O)O)O,active
CCN(CCCl)C1=CC=C(C=C1)OCCCCCNC3=C2C=CC=CC2=NC4=CC=CC=C34,active
CC(=O)N(O)C1=CC=C(C=C1)C2=CC=CC=C2,active
O1C=CC2=CC3=CC=C4C=CC=C5C=CC(=C12)C3=C45,active
OC1OC(=O)C(=C1CCl)Cl,active
NC1=CC=C(C=C1)C=CC2=CC(=CC=C2)Cl,active
CCOC(=O)C(C)Br,active
COC1=NSC2=CC(=CC=C12)OCC3CO3,active
COC4=C2C1=CC=CC=C1C=CC2=C3CCC(C3=C4)=O,active
COC1=CC=C(C=C1)C=NN4N=NC2=C([NH]C3=CC=CC=C23)C4=O,active
CC1CN(CC(C)O1)N=O,active
O=CC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,active
CN(C(=O)C1=CSC(=C1)[N+]([O-])=O)C2=CC=CC=C2,active
NC2=C1C(C3=C(C(C1=CC=C2)=O)C(=CC=C3)N)=O,active
NC1=C(C=C(C=C1)[N+]([O-])=O)N,active
O1C3C1C2=C(C=CC=C2)C4=C3C=CC=C4,active
NC1=C(C=C(C=C1)C2=CC(=C(C(=C2)Cl)N)Cl)Cl,active
C1OC1COC2=CC=C(C=C2)C3=CC=CC=C3,active
CCCSC(Cl)=O,active
CC3(C)CC2C=C(C=O)C14CC1(C2C3)C(=O)OC4O,active
NC2=C1C=C(C=CC1=NC3=CC=CC=C23)O,active
CC(=O)NC1=CC(=C(C=C1)C)N,active
CN(CC1=CC=C(C=C1)F)N=O,active
CC(=C)C(=O)OCC1CO1,active
CC1=C(C(=CC=C1N)N=NC2=CC=CC=C2)N,active
CC1=C(C=C(C=C1)[N+]([O-])=O)N=O,active
ClCC2=C1C=CC=CC1=C(C3=CC=CC=C23)CCl,active
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,active
NC2=CC1=CC=CC=C1C=C2,active
CCCON=O,active
COC1=CC=C(C=C1)C=CC2=CC=C(C=C2)[N+]([O-])=O,active
NC3=CC=C2[NH]C1=CC=CC=C1C2=C3,active
CNC(=O)OC1=C(C=CC=C1)OC(C)C,active
CC1=C3C(=C(C(=C1)[N+]([O-])=O)C)C2=CC=CC=C2[NH]3,active
COC1=CC(=C(C=C1)N)C,active
C1=CC=C4C(=C1)C=C3C2=C(C=CC=C2)C5=C3C4=CC=C5,active
ClCC=C,active
CC3=C2C1=CC=CC=C1C=CC2=C(C4=CC=CC=C34)CBr,active
O=C1C=CC4=C2C1=CC=C3C=CC(C(=C23)C=C4)=O,active
CC(=O)C(Cl)(Cl)Cl,active
OC(=O)C1=CC(=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,active
COC3=C1C=COC1=NC4=CC2=C(OCO2)C=C34,active
[O-][N+](=O)C4=C3C1OC1C2=CC=CC5=C2C3=C(C=C4)C=C5,active
NC(CCC(=O)NC(CSN=O)C(=O)NCC(O)=O)C(O)=O,active
OC1CCOP(=O)(N1)N(CCCl)CCCl,active
C[N]3C2=CC=C1C=CC=CC1=C2C4=C3C=CC5=CC=CC=C45,active
NC2=C1C=C(C=CC1=NC3=CC=CC=C23)Cl,active
NC1=C(C=C(C=C1)C2=CC(=C(C=C2)N)N)N,active
CC1=C(C(=CC=C1)N)C,active
OC5=C4C=C3C1=CC=CC=C1C2=CC=CC=C2C3=CC4=CC=C5,active
OCC(C(Cl)Cl)=C(Cl)C(O)=O,active
N(N=NC1=CC=CC=C1)C2=CC=CC=C2,active
C[N]1C=NC(=C1C(=O)N(C)N=O)N(C)N=O,active
CCCCN(CC(O)C1=CC(=[N+]=[N-])C(=O)C=C1)N=O,active
CN1CC(O)C4=C2C1CC5=C(C2=C3OCOC3=C4)C=CC=C5,active
[O-][N+](=O)C1=CC(=C(C=C1)C2=CC=CC=C2)[N+]([O-])=O,active
OC2=C1C(C=CC(C1=C(C=C2)O)=O)=O,active
OC2C=CC1=CC5=C4C(=C1C2O)C3=CC=CC=C3C4=CC6=CC=CC=C56,active
COC2=C1C=COC1=NC3=CC=CC=C23,active
CCCCCCN(N=O)C(N)=N[N+]([O-])=O,active
[O-][N+](=O)C1=CC=C(C=C1)C2=CC=C(C=C2)[N+]([O-])=O,active
NC1=CC3=C(C=C1)C(=O)C2=C(C=CC(=C2)N)C3=O,active
CC(=O)NC3=C(C=C2C1=CC=CC=C1CC2=C3)Cl,active
C1=CC5=C(C=C1)C4=C2C=CC3=CC=CC(=C23)C=C4C=C5,active
[O-][N+](=O)C1=CC3=C2C1=CC=CC2=CC=C3,active
COC2=CC=C1[N](C)C(=NC1=C2)N,active
COC1=CC(=C(C=C1)N)OC,active
CCNC1=C(C=CC(=C1)O)C,active
OC5C1OC1C4=C(C3=CC=C2C=CC=CC2=C3C=C4)C5O,active
[O-][N+](=O)C1=CC3=C2C1=CC=CC2=CC5=C3C4=CC=CC=C4C=C5,active
OC1OC(=O)C(=C1Cl)Cl,active
CC(=O)NC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,active
CN(C)CCNC(=O)C3=C2N=C1C=CC=CC1=CC2=CC=C3,active
NC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
CC(CC1=CC(=C(C=C1)O)O)(NN)C(O)=O,active
ClCC(Br)CCl,active
CC4=CC3=NC2=C1C=CC=CC1=CC=C2C(=C3C=C4)C,active
CC(=O)OCC2=C1C=CC=CC1=C(C3=CC=CC=C23)C,active
CCCCC(CC)COCC1CO1,active
COC4=CC=C3C(=O)C2=C1C(=NC=CC1=CC(=C2OC)OC)C3=C4,active
CC(O)CBr,active
COC(=O)C12CC1(C=O)C(C=O)C=C3CC(C)(C)CC23,active
[O-][N+](=O)C3=CC=C2OC1=CC=C(C=C1C2=C3)[N+]([O-])=O,active
NC2=C1N=C[N](C1=NC(=N2)C3=CC=C(C=C3)[N+]([O-])=O)C4CC(O)C(CO)O4,active
C3CC2=C(C1=NC=CC=C1C=C2)C4OC34,active
CCOP(=O)(OCC)N1C3C1C2=C(C=CC=C2)C4=C3C=CC=C4,active
NC1=CC=C(C=C1)SC2=CC=C(C=C2)[N+]([O-])=O,active
[O-][N+](=O)C1=CC=C(C=C1)C3=C([N]2CCSC2=N3)[N+]([O-])=O,active
OC5=C4C1=CC=CC=C1C3=CC2=CC=CC=C2C=C3C4=CC=C5,active
CC1=C(C=CC=C1)N,active
O1C4C1C3=C(C=C2C=CC=CC2=C3)C5=C4C=CC=C5,active
N1C4C1C3=C(C=C2C=CC=CC2=C3)C5=C4C=CC=C5,active
OC1CC(=O)C5=C4C1(C2CCC(C3=C(C=CC(=C23)C4=CC=C5O)O)=O)O,active
OC(=O)C1=CC=C(O1)[N+]([O-])=O,active
O=C(OCC1CO1)C2=CC(=CC=C2)C(=O)OCC3CO3,active
ClC(Cl)=C1OC(=O)C=C1,active
[O-][N+](=O)C3=C1C=CC2=CC=CC(=C12)C=C3,active
C[N]1C(=NC2=C1C=CC3=NC=CC=C23)NO,active
OC1=CC=C(C=C1)C3OC2=C(C(=CC(=C2)O)O)C(=O)C3=O,active
OCC(CO)(CBr)CBr,active
FC5=C3C=CC=C4C2=CC1=CC=CC=C1C=C2C(=C34)C=C5,active
BrCCOC(=O)C=C,active
[O-][N+](=O)C3=C2C=CC1=CC=CC4=C1C2=C(C=C3)OC4=O,active
[O-][N+](=O)C1=CC2=C(C=C1)CCN2,active
COC3=C2N=C1C=CC=CC1=C(C2=CC=C3)NCCCNCCCl,active
[O-][N+](=O)C2=NC1=CC=CC=C1[NH]2,active
COC(=O)C4=C2C(=CC1=C(C=CC=C1C2=C3OCOC3=C4)OC)[N+]([O-])=O,active
CCOCC1=C(C3=C(C=C1O)C(=O)C2=C(C=CC=C2)C3=O)O,active
NC1=CC4=C3C(=C1)C2=CC=CC=C2C3=CC=C4,active
COC3=CC2=C(C1=CC=C(C=C1N=C2C=C3)Cl)NCCCNCCCl,active
C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4,active
CC3=C(C=C2C(=C1C=CC=CC1=C(C2=C3)C)C)C,active
CN(C)CCCNC2=C1C(=CC=C(C1=NC3=CC=CC=C23)C)[N+]([O-])=O,active
CC(=O)OCC1=C4C(=C(C2=CC=CC=C12)C)C3=CC=CC=C3C=C4,active
CC4=CC3=C2C=CC1=CC=CC=C1C2=CC=C3C=C4,active
OC4C=CC3=C(C2=CC=C1C=CC=CC1=C2C=C3[N+]([O-])=O)C4O,active
OC(=O)C4=CN(C1CC1)C2=C(C=C(C(=C2)N3CCNCC3)F)C4=O,active
CC1=C(C=CC=C1)OCC2CO2,active
[O-][N+](=O)C1=C(C=C(C=C1)Cl)Cl,active
COC1=CC2=C(C(=C1)O)C(C(C(O2)C3=CC(=C(C=C3)O)O)=O)=O,active
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,active
CCN(CC)C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)N(CC)CC,active
NC3=CC2=CC1=CC=CC=C1N=C2C=C3,active
[O-][N+](=O)C1=C(C=CC(=C1)Cl)Cl,active
ONC1=C(C=CC=C1)C2=CC=CC=C2,active
NC2=NC1=CC(=CC=C1[NH]2)C#N,active
CC1=CC=C2C(=C1)C=CC3=C2C4=C([NH]3)C=CC5=C4C=CC=C5,active
CC1=C(C=C(C=C1N)[N+]([O-])=O)N,active
CC(=O)NC1=C(C=C(C=C1)CC2=CC(=C(C=C2)NC(C)=O)Cl)Cl,active
C=CC1CO1,active
C1=CC5=C(C=C1)C4=NC3=C2C=CC=CC2=CC=C3C=C4C=C5,active
CC(=O)NC1=CC3=C(C=C1)C2=CC=C(C=C2C3)NC(C)=O,active
[O-][N+](=O)C2=C3C=CC4=C1C=CCCC1=CC5=CC=C(C=C2)C3=C45,active
CCN1CCN(CC1)C3=C(C=C2C(C(=CN(C2=C3)C4CC4)C(O)=O)=O)F,active
OC3C=CC2=C1C=CC=CC1=CC=C2C3O,active
CN(C)C1=CC=C(C=C1)N=NC2=C(C=CC=C2)C(O)=O,active
[O-][N+](=O)C1=C2C5=C(C3=C(C=CC4=CC=C(C=C1)C2=C34)[N+]([O-])=O)CCCC5,active
OC2=C1C(C3=C(C(C1=C(C=C2)O)=O)C=CC=C3)=O,active
CC(C)CCON=O,active
OC3=C2C(=C1C=CC=CC1=C(C2=C(C=C3)O)O)O,active
CCN(CC)CCCC(C)NC2=C1N=CC=CC1=CC(=C2)OC,active
COC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,active
CN(C)C1=CC=C(C=C1)N=NS(O)(=O)=O,active
[O-][N+](=O)C1=CC3=C(C=C1)C2=CC(=CC=C2O3)[N+]([O-])=O,active
CCN(CCO[N+]([O-])=O)[N+]([O-])=O,active
OC(=O)C4=C2C(=CC1=CC=CC=C1C2=C3OCOC3=C4)[N+]([O-])=O,active
CCC(=O)C=C,active
ClCCOC(=O)C=C,active
CCC(O)C=CC=CC=CC=CC=O,active
NC2=C1C(C3=C(C(C1=C(C=C2)N)=O)C=CC=C3)=O,active
[O-][N+](=O)C1=CC=C(O1)C=N[N]2C=CC=N2,active
[O-][N+](=O)C3=CC=C2C(=O)C1=CC=CC=C1C2=C3,active
CC(C)OCC1CO1,active
CC2=C3C=CC4=CC1=CC=CC=C1C5=CC=C(C=C2)C3=C45,active
N1C2C1C6=C4C3=C2C=CC=C3C=CC4=C5C=CC=CC5=C6,active
ClC1CN(CC1Cl)N=O,active
NNC(=O)C1=CC=NC=C1,active
CCCOC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
O=NC1=CC=C(C=C1)C2=CC=CC=C2,active
CC2=CC1=C3C=CC4=CC=CC5=CC=C(C=C1C=C2)C3=C45,active
[O-][N+](=O)C4=CC=C3C2=C1C(=CC=CC1=CC=C2)C3=C4,active
C[N]1C(=NC2=CC(=CC=C12)C#N)N,active
[N-]=[N+]=NCCC1=CC=CC=C1,active
CC4=C3C2=CC1=CC=CC=C1C=C2C=CC3=CC=C4,active
CC1=C(C=C(C(=C1)S(O)(=O)=O)N)Cl,active
OCC1OC(CC1O)N2C=C(CO)C(=O)NC2=O,active
C1=CC2=C(C=C1)C5=C(C=C2)C4=CC=C3C=CC=CC3=C4C=C5,active
C1=CC2=C(C=C1)C3=CC5=CC=CC6=CC=C4C=CC2=C3C4=C56,active
COC1=CC4=C3C(=C1OC)C2=CC5=C(C=C2CC3N(CC4)C)OCO5,active
NC1=C(C(=CC(=C1)[N+]([O-])=O)Cl)O,active
[O-][N+](=O)C1=CC=C(O1)C=C(C#N)C#N,active
CCCCNC(=O)C=CC1=CC=C(O1)[N+]([O-])=O,active
CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,active
CCCC=CC=O,active
CC1=CC(=CC=C1)NC(=O)C2=CSC(=C2)[N+]([O-])=O,active
CN(N=O)N(C1=CC=CC=C1)C(=O)C(=NO)C(C)=O,active
O=NN1CCCCCC1,active
CN(C)C1=CC=C(C=C1)N=NC2=C(C=CC=C2)COC(C)=O,active
CC(C)(COCC1CO1)COCC2CO2,active
ClC1=C(Cl)C(=O)OC1,active
COC2=NSC3=C(OCC1CO1)C=CC=C23,active
O=C1NC4=C2C1=CC5=C(C2=C3C=CC=CC3=C4)OCO5,active
NC1=C(C=CC(=C1)[N+]([O-])=O)O,active
CC3=CC2=C(C1=CC=CC=C1N=C2C=C3)N,active
CC=CCC=O,active
OS(=O)(=O)C3=C2C(C1=CC=CC(=C1C(C2=CC=C3)=O)[N+]([O-])=O)=O,active
OCCNC(=O)N(CCCl)N=O,active
CN(CC1=CC=C(C=C1)Cl)N=O,active
[N-]=[N+]=NC1=CC=C(C=C1)NC3=C2C=CC=CC2=NC4=CC=CC=C34,active
CC(=O)CN(COC(C)=O)N=O,active
C=CCOCC1CO1,active
NC1=CC=C(C=C1)CC2=CC(=C(C=C2)N)CC3=CC=C(C=C3)N,active
O=NC1=C3C=CC4=CC=CC5=CC=C(C2=CC=CC=C12)C3=C45,active
CCOC(N)=O,active
OC(=O)C2=[N+](C1=CC=CC=C1[N+](=C2)[O-])[O-],active
NC1=CC=C(C=C1)F,active
CC4=C1C=CC=CC1=C3C=C2C=CC=CC2=CC3=C4,active
C=CCN1C3C1C2=C(C=CC=C2)C4=C3C=CC=C4,active
CCCN(CCC)N=O,active
CC(C)CN(N)CC(C)C,active
NC1=C(C=CC=C1)S(O)(=O)=O,active
ClC1=CC=C(C=C1)CC2CO2,active
O=C2C1=C(C=CC=C1)C(=O)C3=C2C=CC=C3,active
CN(C=O)N=O,active
CC(O)CCl,active
CC(=O)NC3=C2C=CC1=CC=CC4=C1C2=C(C=C3)C(=O)C4=O,active
[O-][N+](=O)C2=CC1=CC=CC=C1C=C2,active
[O-][N+](=O)C3=C2C=CC1=CC=CC=C1C2=CC=C3,active
OCC1=CC=C(O1)C=O,active
